dataset,metric,method_a,method_b,median_a,median_b,median_diff,p_two_sided,sig_bonferroni
ms_GFP,max_fitness_norm,Random,AdaLead,0.838618129491806,0.8124847412109375,0.02613338828086853,5.956977907456359e-05,True
ms_GFP,max_fitness_norm,Random,MULTIevolve,0.838618129491806,0.8124847412109375,0.02613338828086853,5.956977907456359e-05,True
ms_GFP,max_fitness_norm,EVOLVEpro,ALDE,0.8187471628189087,0.8124847412109375,0.006262421607971191,0.5929800980174267,False
ms_GFP,max_fitness_norm,EVOLVEpro,CLADE,0.8187471628189087,0.8124847412109375,0.006262421607971191,0.6547208460185769,False
ms_GFP,max_fitness_norm,EVOLVEpro,ftMLDE,0.8187471628189087,0.8124847412109375,0.006262421607971191,0.28504940740261275,False
ms_GFP,max_fitness_norm,EVOLVEpro,AdaLead,0.8187471628189087,0.8124847412109375,0.006262421607971191,0.5929800980174267,False
ms_GFP,max_fitness_norm,EVOLVEpro,MULTIevolve,0.8187471628189087,0.8124847412109375,0.006262421607971191,0.17971249487899976,False
ms_GFP,max_fitness_norm,ALDE,CLADE,0.8124847412109375,0.8124847412109375,0.0,0.6547208460185769,False
ms_GFP,max_fitness_norm,ALDE,ftMLDE,0.8124847412109375,0.8124847412109375,0.0,0.6547208460185769,False
ms_GFP,max_fitness_norm,ALDE,AdaLead,0.8124847412109375,0.8124847412109375,0.0,0.6547208460185769,False
ms_GFP,max_fitness_norm,ALDE,MULTIevolve,0.8124847412109375,0.8124847412109375,0.0,0.31731050786291415,False
ms_GFP,max_fitness_norm,CLADE,ftMLDE,0.8124847412109375,0.8124847412109375,0.0,0.6547208460185769,False
ms_GFP,max_fitness_norm,CLADE,AdaLead,0.8124847412109375,0.8124847412109375,0.0,0.6547208460185769,False
ms_GFP,max_fitness_norm,CLADE,MULTIevolve,0.8124847412109375,0.8124847412109375,0.0,0.31731050786291415,False
ms_GFP,max_fitness_norm,ftMLDE,AdaLead,0.8124847412109375,0.8124847412109375,0.0,0.6547208460185769,False
